Temperature,logg,FeH,Limbo
3500.0,4.500000000000002,0.4999999999999998,0.6880938473201682
3500.0,4.600000000000001,-0.5,0.5452834925518057
3500.0,4.600000000000001,-0.4,0.5575397282522533
3500.0,4.600000000000001,-0.30000000000000004,0.5832256966518986
3500.0,4.600000000000001,-0.20000000000000007,0.5835736133605023
3500.0,4.600000000000001,-0.10000000000000009,0.59741554631681
3500.0,4.600000000000001,-1.1102230246251565e-16,0.6118549519986217
3500.0,4.600000000000001,0.09999999999999987,0.6229632932100786
3500.0,4.600000000000001,0.19999999999999984,0.6351003173476489
3500.0,4.600000000000001,0.2999999999999998,0.6484158527770583
3500.0,4.600000000000001,0.3999999999999998,0.6630903097637464
3500.0,4.600000000000001,0.4999999999999998,0.6862111196153103
3500.0,4.700000000000001,-0.5,0.5431135845990991
3500.0,4.700000000000001,-0.4,0.5549093820075122
3500.0,4.700000000000001,-0.30000000000000004,0.5671612796571472
3500.0,4.700000000000001,-0.20000000000000007,0.5798962524302322
3500.0,4.700000000000001,-0.10000000000000009,0.5931434455886226
3500.0,4.700000000000001,-1.1102230246251565e-16,0.6069343967503014
3500.0,4.700000000000001,0.09999999999999987,0.6176082835096681
3500.0,4.700000000000001,0.19999999999999984,0.6292085475082793
3500.0,4.700000000000001,0.2999999999999998,0.6418612586004717
3500.0,4.700000000000001,0.3999999999999998,0.6557164496506616
3500.0,4.700000000000001,0.4999999999999998,0.678356702160369
3500.0,4.800000000000002,-0.5,0.5409467284316212
3500.0,4.800000000000002,-0.4,0.5522873661846242
3500.0,4.800000000000002,-0.30000000000000004,0.5640453704643079
3500.0,4.800000000000002,-0.20000000000000007,0.5762442141549848
3500.0,4.800000000000002,-0.10000000000000009,0.5889091626577707
3500.0,4.800000000000002,-1.1102230246251565e-16,0.6020674505438461
3500.0,4.800000000000002,0.09999999999999987,0.6123384204922946
3500.0,4.800000000000002,0.19999999999999984,0.623442341829877
3500.0,4.800000000000002,0.2999999999999998,0.6354848223805679
3500.0,4.800000000000002,0.3999999999999998,0.6485901109244008
3500.0,4.800000000000002,0.4999999999999998,0.6708207327762356
3500.0,4.900000000000002,-0.5,0.5387829173945069
3500.0,4.900000000000002,-0.4,0.549673641245907
3500.0,4.900000000000002,-0.30000000000000004,0.560944978588451
3500.0,4.900000000000002,-0.20000000000000007,0.5726172378122494
3500.0,4.900000000000002,-0.10000000000000009,0.5847121971972321
3500.0,4.900000000000002,-1.1102230246251565e-16,0.5972532419089743
3500.0,4.900000000000002,0.09999999999999987,0.6183760591823898
3500.0,4.900000000000002,0.19999999999999984,0.6177977287255467
3500.0,4.900000000000002,0.2999999999999998,0.6292793777587506
3500.0,4.900000000000002,0.3999999999999998,0.6416990358960633
3500.0,4.900000000000002,0.4999999999999998,0.6635842297459396
3600.0,3.0,-0.5,0.7123418162831578
3600.0,3.0,-0.4,0.7227666897407331
3600.0,3.0,-0.30000000000000004,0.733852222999499
3600.0,3.0,-0.20000000000000007,0.7456632733568667
3600.0,3.0,-0.10000000000000009,0.7582734752843584
3600.0,3.0,-1.1102230246251565e-16,0.7717667760157458
3600.0,3.0,0.09999999999999987,0.7729529984035699
3600.0,3.0,0.19999999999999984,0.7742266077395497
3600.0,3.0,0.2999999999999998,0.775597629818327
3600.0,3.0,0.3999999999999998,0.7770776850645937
3600.0,3.0,0.4999999999999998,0.778680318607796
3600.0,3.1,-0.5,0.6965027072653781
3600.0,3.1,-0.4,0.708454513474064
3600.0,3.1,-0.30000000000000004,0.7211567377888024
3600.0,3.1,-0.20000000000000007,0.7346823453335501
3600.0,3.1,-0.10000000000000009,0.7491140780253646
3600.0,3.1,-1.1102230246251565e-16,0.7645461481483932
3600.0,3.1,0.09999999999999987,0.7666016909325626
3600.0,3.1,0.19999999999999984,0.7688175996480904
3600.0,3.1,0.2999999999999998,0.771213402886448
3600.0,3.1,0.3999999999999998,0.7738119340218832
3600.0,3.1,0.4999999999999998,0.7766400615993425
3600.0,3.2,-0.5,0.6808673352234813
3600.0,3.2,-0.4,0.6943339369256276
3600.0,3.2,-0.30000000000000004,0.7086382791307327
3600.0,3.2,-0.20000000000000007,0.7238610437811897
3600.0,3.2,-0.10000000000000009,0.7400936164833788
3600.0,3.2,-1.1102230246251565e-16,0.7574399234984328
3600.0,3.2,0.09999999999999987,0.7603267965820679
3600.0,3.2,0.19999999999999984,0.7634513461457141
3600.0,3.2,0.2999999999999998,0.7668441840871267
3600.0,3.2,0.3999999999999998,0.7705414153220915
3600.0,3.2,0.4999999999999998,0.7745859274789126
3600.0,3.3000000000000003,-0.5,0.6654317943637075
3600.0,3.3000000000000003,-0.4,0.6804011380835442
3600.0,3.3000000000000003,-0.30000000000000004,0.7004906308980132
3600.0,3.3000000000000003,-0.20000000000000007,0.7131959130191903
3600.0,3.3000000000000003,-0.10000000000000009,0.7312089531982413
3600.0,3.3000000000000003,-1.1102230246251565e-16,0.7504454047614104
3600.0,3.3000000000000003,0.09999999999999987,0.7541269447440342
3600.0,3.3000000000000003,0.19999999999999984,0.7581273422406992
3600.0,3.3000000000000003,0.2999999999999998,0.7627821100837643
3600.0,3.3000000000000003,0.3999999999999998,0.7672661184147028
3600.0,3.3000000000000003,0.4999999999999998,0.7725177736408414
3600.0,3.4000000000000004,-0.5,0.6501922780473663
3600.0,3.4000000000000004,-0.4,0.6666523961566039
3600.0,3.4000000000000004,-0.30000000000000004,0.6841178348636228
3600.0,3.4000000000000004,-0.20000000000000007,0.7026835966136507
3600.0,3.4000000000000004,-0.10000000000000009,0.7224570446625946
3600.0,3.4000000000000004,-1.1102230246251565e-16,0.7435599783592537
3600.0,3.4000000000000004,0.09999999999999987,0.748000797242701
3600.0,3.4000000000000004,0.19999999999999984,0.7528450912812676
3600.0,3.4000000000000004,0.2999999999999998,0.7581504637680225
3600.0,3.4000000000000004,0.3999999999999998,0.763986032802136
3600.0,3.4000000000000004,0.4999999999999998,0.770435456567413
3600.0,3.5000000000000004,-0.5,0.6434740270208108
3600.0,3.5000000000000004,-0.4,0.6530840878954409
3600.0,3.5000000000000004,-0.30000000000000004,0.6779802042698775
3600.0,3.5000000000000004,-0.20000000000000007,0.6968484411929747
3600.0,3.5000000000000004,-0.10000000000000009,0.7169321742999936
3600.0,3.5000000000000004,-1.1102230246251565e-16,0.7383527670329849
3600.0,3.5000000000000004,0.09999999999999987,0.741947047535504
3600.0,3.5000000000000004,0.19999999999999984,0.7476041033086103
3600.0,3.5000000000000004,0.2999999999999998,0.7538258099892958
3600.0,3.5000000000000004,0.3999999999999998,0.7612035468195589
3600.0,3.5000000000000004,0.4999999999999998,0.768499814736897
3600.0,3.6000000000000005,-0.5,0.6316594504890993
3600.0,3.6000000000000005,-0.4,0.640507799742003
3600.0,3.6000000000000005,-0.30000000000000004,0.659504053941736
3600.0,3.6000000000000005,-0.20000000000000007,0.6850342688022184
3600.0,3.6000000000000005,-0.10000000000000009,0.7009588157215696
3600.0,3.6000000000000005,-1.1102230246251565e-16,0.7236342561637603
3600.0,3.6000000000000005,0.09999999999999987,0.7301999732549852
3600.0,3.6000000000000005,0.19999999999999984,0.7374008359056109
3600.0,3.6000000000000005,0.2999999999999998,0.7453336911677029
3600.0,3.6000000000000005,0.3999999999999998,0.7550541438719799
3600.0,3.6000000000000005,0.4999999999999998,0.7638923564982345
3600.0,3.7000000000000006,-0.5,0.6199473350231073
3600.0,3.7000000000000006,-0.4,0.6280774800468656
3600.0,3.7000000000000006,-0.30000000000000004,0.647084596578916
3600.0,3.7000000000000006,-0.20000000000000007,0.6671480582854566
3600.0,3.7000000000000006,-0.10000000000000009,0.6883584441769652
3600.0,3.7000000000000006,-1.1102230246251565e-16,0.7108169936288742
3600.0,3.7000000000000006,0.09999999999999987,0.7217862871520068
3600.0,3.7000000000000006,0.19999999999999984,0.7274234024914124
3600.0,3.7000000000000006,0.2999999999999998,0.7390022071611291
3600.0,3.7000000000000006,0.3999999999999998,0.7490188502795974
3600.0,3.7000000000000006,0.4999999999999998,0.760191353301147
3600.0,3.8000000000000007,-0.5,0.5976581485573282
3600.0,3.8000000000000007,-0.4,0.6157906015433828
3600.0,3.8000000000000007,-0.30000000000000004,0.6348463664498845
3600.0,3.8000000000000007,-0.20000000000000007,0.6548978084997548
3600.0,3.8000000000000007,-0.10000000000000009,0.6760250587307081
3600.0,3.8000000000000007,-1.1102230246251565e-16,0.6983170827764147
3600.0,3.8000000000000007,0.09999999999999987,0.7075302493111991
3600.0,3.8000000000000007,0.19999999999999984,0.7176643872180847
3600.0,3.8000000000000007,0.2999999999999998,0.7288648556732307
3600.0,3.8000000000000007,0.3999999999999998,0.7413093022713826
3600.0,3.8000000000000007,0.4999999999999998,0.7552171557990458
3600.0,3.900000000000001,-0.5,0.585377377850816
3600.0,3.900000000000001,-0.4,0.6139902185400593
3600.0,3.900000000000001,-0.30000000000000004,0.6319759426424751
3600.0,3.900000000000001,-0.20000000000000007,0.6428637416355094
3600.0,3.900000000000001,-0.10000000000000009,0.6706567754774072
3600.0,3.900000000000001,-1.1102230246251565e-16,0.6861228814977844
3600.0,3.900000000000001,0.09999999999999987,0.7012791654203379
3600.0,3.900000000000001,0.19999999999999984,0.7081166958335159
3600.0,3.900000000000001,0.2999999999999998,0.7208778166114568
3600.0,3.900000000000001,0.3999999999999998,0.7350808751704805
3600.0,3.900000000000001,0.4999999999999998,0.7509849030425156
3600.0,4.000000000000001,-0.5,0.5732017435595339
3600.0,4.000000000000001,-0.4,0.5916373518222706
3600.0,4.000000000000001,-0.30000000000000004,0.6108979507773258
3600.0,4.000000000000001,-0.20000000000000007,0.6310401849168347
3600.0,4.000000000000001,-0.10000000000000009,0.6521260062591736
3600.0,4.000000000000001,-1.1102230246251565e-16,0.6742233104276537
3600.0,4.000000000000001,0.09999999999999987,0.685896939368955
3600.0,4.000000000000001,0.19999999999999984,0.698773537696102
3600.0,4.000000000000001,0.2999999999999998,0.7130491559578968
3600.0,4.000000000000001,0.3999999999999998,0.7289648939608733
3600.0,4.000000000000001,0.4999999999999998,0.746820626175734
3600.0,4.100000000000001,-0.5,0.5660696499280867
3600.0,4.100000000000001,-0.4,0.5837289781380846
3600.0,4.100000000000001,-0.30000000000000004,0.6021308271483171
3600.0,4.100000000000001,-0.20000000000000007,0.6213230337069673
3600.0,4.100000000000001,-0.10000000000000009,0.641357633704992
3600.0,4.100000000000001,-1.1102230246251565e-16,0.662291334062362
3600.0,4.100000000000001,0.09999999999999987,0.6744912359239545
3600.0,4.100000000000001,0.19999999999999984,0.6878934070449234
3600.0,4.100000000000001,0.2999999999999998,0.7070623598797863
3600.0,4.100000000000001,0.3999999999999998,0.7190931553949735
3600.0,4.100000000000001,0.4999999999999998,0.737399025074445
3600.0,4.200000000000001,-0.5,0.5589597088123766
3600.0,4.200000000000001,-0.4,0.5878980815235393
3600.0,4.200000000000001,-0.30000000000000004,0.5934359707480075
3600.0,4.200000000000001,-0.20000000000000007,0.6117124421203689
3600.0,4.200000000000001,-0.10000000000000009,0.6307378747231037
3600.0,4.200000000000001,-1.1102230246251565e-16,0.6505592693300202
3600.0,4.200000000000001,0.09999999999999987,0.6633198074323727
3600.0,4.200000000000001,0.19999999999999984,0.6772818255358176
3600.0,4.200000000000001,0.2999999999999998,0.6926233965008001
3600.0,4.200000000000001,0.3999999999999998,0.7095596123399832
3600.0,4.200000000000001,0.4999999999999998,0.7310481872944162
3600.0,4.300000000000001,-0.5,0.5518718169950102
3600.0,4.300000000000001,-0.4,0.5680453087702867
3600.0,4.300000000000001,-0.30000000000000004,0.5848124916206618
3600.0,4.300000000000001,-0.20000000000000007,0.6022066669345104
3600.0,4.300000000000001,-0.10000000000000009,0.6202636731159765
3600.0,4.300000000000001,-1.1102230246251565e-16,0.6390221340578613
3600.0,4.300000000000001,0.09999999999999987,0.652375509325996
3600.0,4.300000000000001,0.19999999999999984,0.6669289714364879
3600.0,4.300000000000001,0.2999999999999998,0.6828519124979594
3600.0,4.300000000000001,0.3999999999999998,0.7003471773552599
3600.0,4.300000000000001,0.4999999999999998,0.7196597529550195
3600.0,4.400000000000001,-0.5,0.5448058727358627
3600.0,4.400000000000001,-0.4,0.5602692683028108
3600.0,4.400000000000001,-0.30000000000000004,0.576259514084245
3600.0,4.400000000000001,-0.20000000000000007,0.5928040023936139
3600.0,4.400000000000001,-0.10000000000000009,0.6099320574784654
3600.0,4.400000000000001,-1.1102230246251565e-16,0.6276751097746835
3600.0,4.400000000000001,0.09999999999999987,0.6501400634379483
3600.0,4.400000000000001,0.19999999999999984,0.6568254964608163
3600.0,4.400000000000001,0.2999999999999998,0.6733579753951362
3600.0,4.400000000000001,0.3999999999999998,0.6914398962259016
3600.0,4.400000000000001,0.4999999999999998,0.7112997915780093
3600.0,4.500000000000002,-0.5,0.5377617734640195
3600.0,4.500000000000002,-0.4,0.5525366013973666
3600.0,4.500000000000002,-0.30000000000000004,0.5677761773864345
3600.0,4.500000000000002,-0.20000000000000007,0.5835027803447327
3600.0,4.500000000000002,-0.10000000000000009,0.5997401357134551
3600.0,4.500000000000002,-1.1102230246251565e-16,0.6165135360461973
3600.0,4.500000000000002,0.09999999999999987,0.63114114902004
3600.0,4.500000000000002,0.19999999999999984,0.6469624976267996
3600.0,4.500000000000002,0.2999999999999998,0.6641299261044173
3600.0,4.500000000000002,0.3999999999999998,0.6828228541566939
3600.0,4.500000000000002,0.4999999999999998,0.7032540696341752
3600.0,4.600000000000001,-0.5,0.5341690649397298
3600.0,4.600000000000001,-0.4,0.5482674477821308
3600.0,4.600000000000001,-0.30000000000000004,0.5627875879245485
3600.0,4.600000000000001,-0.20000000000000007,0.5777486982950646
3600.0,4.600000000000001,-0.10000000000000009,0.5931711766759952
3600.0,4.600000000000001,-1.1102230246251565e-16,0.6090766989619724
3600.0,4.600000000000001,0.09999999999999987,0.6232787901382776
3600.0,4.600000000000001,0.19999999999999984,0.6385740938124888
3600.0,4.600000000000001,0.2999999999999998,0.6627167260018172
3600.0,4.600000000000001,0.3999999999999998,0.6729913494902608
3600.0,4.600000000000001,0.4999999999999998,0.6924463089503016
3600.0,4.700000000000001,-0.5,0.5305791415177766
3600.0,4.700000000000001,-0.4,0.5577881157229341
3600.0,4.700000000000001,-0.30000000000000004,0.5578177235218291
3600.0,4.700000000000001,-0.20000000000000007,0.5720251537656189
3600.0,4.700000000000001,-0.10000000000000009,0.5866475829284932
3600.0,4.700000000000001,-1.1102230246251565e-16,0.6017034631643093
3600.0,4.700000000000001,0.09999999999999987,0.6155156206767257
3600.0,4.700000000000001,0.19999999999999984,0.6303280713701023
3600.0,4.700000000000001,0.2999999999999998,0.6462535613618984
3600.0,4.700000000000001,0.3999999999999998,0.6634224426436074
3600.0,4.700000000000001,0.4999999999999998,0.6879086157651187
3600.0,4.800000000000002,-0.5,0.5269920002834089
3600.0,4.800000000000002,-0.4,0.5397578426437293
3600.0,4.800000000000002,-0.30000000000000004,0.5528664792673705
3600.0,4.800000000000002,-0.20000000000000007,0.5663319042238709
3600.0,4.800000000000002,-0.10000000000000009,0.5801688852816391
3600.0,4.800000000000002,-1.1102230246251565e-16,0.5943930166469077
3600.0,4.800000000000002,0.09999999999999987,0.6184959608880236
3600.0,4.800000000000002,0.19999999999999984,0.6222208351996437
3600.0,4.800000000000002,0.2999999999999998,0.6376026534795975
3600.0,4.800000000000002,0.3999999999999998,0.6618468271960843
3600.0,4.800000000000002,0.4999999999999998,0.6718573743371126
3600.0,4.900000000000002,-0.5,0.5234076377446271
3600.0,4.900000000000002,-0.4,0.5355173274796396
3600.0,4.900000000000002,-0.30000000000000004,0.5479337503158292
3600.0,4.900000000000002,-0.20000000000000007,0.5737513897768602
3600.0,4.900000000000002,-0.10000000000000009,0.5862458955871213
3600.0,4.900000000000002,-1.1102230246251565e-16,0.5871445599919618
3600.0,4.900000000000002,0.09999999999999987,0.6113946321070006
3600.0,4.900000000000002,0.19999999999999984,0.614248910482633
3600.0,4.900000000000002,0.2999999999999998,0.6384716937010599
3600.0,4.900000000000002,0.3999999999999998,0.6450314350998351
3600.0,4.900000000000002,0.4999999999999998,0.6620442031018466
3700.0,3.0,-0.5,0.7375620109471184
3700.0,3.0,-0.4,0.7453574584037516
3700.0,3.0,-0.30000000000000004,0.7519758824104085
3700.0,3.0,-0.20000000000000007,0.7596015403484991
3700.0,3.0,-0.10000000000000009,0.7675283981632118
3700.0,3.0,-1.1102230246251565e-16,0.7757746606451139
3700.0,3.0,0.09999999999999987,0.7766882613612591
3700.0,3.0,0.19999999999999984,0.777652399810073
3700.0,3.0,0.2999999999999998,0.7786713888318237
3700.0,3.0,0.3999999999999998,0.7797500460399543
3700.0,3.0,0.4999999999999998,0.7808937704445812
3700.0,3.1,-0.5,0.7201439247279221
3700.0,3.1,-0.4,0.7295026093147372
3700.0,3.1,-0.30000000000000004,0.739221890195938
3700.0,3.1,-0.20000000000000007,0.74932301777948
3700.0,3.1,-0.10000000000000009,0.7598289458691642
3700.0,3.1,-1.1102230246251565e-16,0.7707645053560807
3700.0,3.1,0.09999999999999987,0.7722217243298183
3700.0,3.1,0.19999999999999984,0.7737625503664199
3700.0,3.1,0.2999999999999998,0.7753943915628225
